Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q8NW59	reviewed	ACCD_STAAW	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD MW1644	Staphylococcus aureus (strain MW2)	285	accD
Q8P7S1	reviewed	ACCD_XANCP	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD XCC2540	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	295	accD
Q8PAW9	reviewed	ACCA_XANCP	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA XCC1357	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	319	accA
Q8RGA0	reviewed	ACCD_FUSNN	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD FN0408	Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / DSM 15643 / BCRC 10681 / CIP 101130 / JCM 8532 / KCTC 2640 / LMG 13131 / VPI 4355)	304	accD
Q8U9U5	reviewed	ACCA_AGRFC	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Atu3630 AGR_L_2394	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	317	accA
Q8XLG6	reviewed	ACCD_CLOPE	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD CPE1075	Clostridium perfringens (strain 13 / Type A)	292	accD
Q8YJP3	reviewed	ACCA_BRUME	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BMEI0039	Brucella melitensis biotype 1 (strain 16M / ATCC 23456 / NCTC 10094)	317	accA
Q8YLL3	reviewed	ACCA_NOSS1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA alr5285	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	326	accA
Q9CHF2	reviewed	ACCD_LACLA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD LL0779 L018 L0180	Lactococcus lactis subsp. lactis (strain IL1403) (Streptococcus lactis)	288	accD
Q9HXZ2	reviewed	ACCA_PSEAE	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA PA3639	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	316	accA
Q9JRV8	reviewed	ACCA_NEIMB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA1 NMB1139; accA2 NMB1177	Neisseria meningitidis serogroup B (strain MC58)	319	accA1; accA2
Q9PGU5	reviewed	ACCA_XYLFA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA XF_0203	Xylella fastidiosa (strain 9a5c)	319	accA
A0LYY6	reviewed	ACCA_CHRFK	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA GFO_0598	Christiangramia forsetii (strain DSM 17595 / CGMCC 1.15422 / KT0803) (Gramella forsetii)	317	accA
A0Q808	reviewed	ACCA_FRATN	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA FTN_1508	Francisella tularensis subsp. novicida (strain U112)	315	accA
A1ADG5	reviewed	ACCD_ECOK1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Ecok1_22110 APECO1_4248	Escherichia coli O1:K1 / APEC	304	accD
A1AN64	reviewed	ACCD_PELPD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Ppro_1161	Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1)	284	accD
A1B4I6	reviewed	ACCA_PARDP	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Pden_2339	Paracoccus denitrificans (strain Pd 1222)	318	accA
A1K3X7	reviewed	ACCA_AZOSB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA azo0915	Azoarcus sp. (strain BH72)	321	accA
A1UQX6	reviewed	ACCA_BARBK	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BARBAKC583_0040	Bartonella bacilliformis (strain ATCC 35685 / KC583 / Herrer 020/F12,63)	318	accA
A1V5G6	reviewed	ACCA_BURMS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BMASAVP1_A2157	Burkholderia mallei (strain SAVP1)	323	accA
A2BQS1	reviewed	ACCD_PROMS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD A9601_08481	Prochlorococcus marinus (strain AS9601)	293	accD
A2C7S3	reviewed	ACCA_PROM3	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA P9303_07821	Prochlorococcus marinus (strain MIT 9303)	329	accA
A2RCX9	reviewed	ACCD_STRPG	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SpyM50360	Streptococcus pyogenes serotype M5 (strain Manfredo)	288	accD
A2SAY0	reviewed	ACCA_BURM9	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BMA10229_A3158	Burkholderia mallei (strain NCTC 10229)	323	accA
A3ML41	reviewed	ACCA_BURM7	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BMA10247_1430	Burkholderia mallei (strain NCTC 10247)	323	accA
A3N2D4	reviewed	ACCA_ACTP2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA APL_1486	Actinobacillus pleuropneumoniae serotype 5b (strain L20)	317	accA
A3PCJ3	reviewed	ACCD_PROM0	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD P9301_08451	Prochlorococcus marinus (strain MIT 9301)	293	accD
A4J6X2	reviewed	ACCD_DESRM	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Dred_2315	Desulforamulus reducens (strain ATCC BAA-1160 / DSM 100696 / MI-1) (Desulfotomaculum reducens)	288	accD
A4XVV4	reviewed	ACCD_PSEMY	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Pmen_2715	Pseudomonas mendocina (strain ymp)	294	accD
A4YJI4	reviewed	ACCD_BRASO	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BRADO0089	Bradyrhizobium sp. (strain ORS 278)	312	accD
A5ITM3	reviewed	ACCA_STAA9	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SaurJH9_1756	Staphylococcus aureus (strain JH9)	314	accA
A5VT60	reviewed	ACCD_BRUO2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BOV_2023	Brucella ovis (strain ATCC 25840 / 63/290 / NCTC 10512)	296	accD
A6Q1S1	reviewed	ACCA_NITSB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA NIS_0316	Nitratiruptor sp. (strain SB155-2)	311	accA
A6QHN4	reviewed	ACCA_STAAE	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA NWMN_1594	Staphylococcus aureus (strain Newman)	314	accA
A6U2G6	reviewed	ACCA_STAA2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SaurJH1_1790	Staphylococcus aureus (strain JH1)	314	accA
A6U2G7	reviewed	ACCD_STAA2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SaurJH1_1791	Staphylococcus aureus (strain JH1)	285	accD
A6VNE6	reviewed	ACCA_ACTSZ	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Asuc_1127	Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 / 130Z)	317	accA
A6WXC3	reviewed	ACCA_BRUA4	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Oant_0906	Brucella anthropi (strain ATCC 49188 / DSM 6882 / CCUG 24695 / JCM 21032 / LMG 3331 / NBRC 15819 / NCTC 12168 / Alc 37) (Ochrobactrum anthropi)	317	accA
A7FPN5	reviewed	ACCD_CLOB1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD CLB_3675	Clostridium botulinum (strain ATCC 19397 / Type A)	289	accD
A7MXZ9	reviewed	ACCA_VIBC1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA VIBHAR_03221	Vibrio campbellii (strain ATCC BAA-1116)	319	accA
A7X3C8	reviewed	ACCD_STAA1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SAHV_1687	Staphylococcus aureus (strain Mu3 / ATCC 700698)	285	accD
A8ALA3	reviewed	ACCA_CITK8	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA CKO_03181	Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696)	319	accA
A8EWE9	reviewed	ACCA_ALIB4	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Abu_2055	Aliarcobacter butzleri (strain RM4018) (Arcobacter butzleri)	311	accA
A8MLP2	reviewed	ACCA_ALKOO	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Clos_0397	Alkaliphilus oremlandii (strain OhILAs) (Clostridium oremlandii (strain OhILAs))	316	accA
A8YXR2	reviewed	ACCD_LACH4	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD lhv_1924	Lactobacillus helveticus (strain DPC 4571)	280	accD
A8Z2L5	reviewed	ACCA_STAAT	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA USA300HOU_1686	Staphylococcus aureus (strain USA300 / TCH1516)	314	accA
A8Z2L6	reviewed	ACCD_STAAT	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD USA300HOU_1687	Staphylococcus aureus (strain USA300 / TCH1516)	285	accD
A9B536	reviewed	ACCD_HERA2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Haur_3537	Herpetosiphon aurantiacus (strain ATCC 23779 / DSM 785 / 114-95)	298	accD
A9M9B7	reviewed	ACCA_BRUC2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BCAN_A2078	Brucella canis (strain ATCC 23365 / NCTC 10854)	317	accA
A9MJ59	reviewed	ACCD_SALAR	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SARI_00533	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)	304	accD
B0BNR1	reviewed	ACCD_ACTPJ	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD APJL_0626	Actinobacillus pleuropneumoniae serotype 3 (strain JL03)	297	accD
B0CF67	reviewed	ACCA_ACAM1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA AM1_5633	Acaryochloris marina (strain MBIC 11017)	325	accA
B0CJK5	reviewed	ACCD_BRUSI	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BSUIS_A1947	Brucella suis (strain ATCC 23445 / NCTC 10510)	301	accD
B0U1N1	reviewed	ACCA_XYLFM	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Xfasm12_0173	Xylella fastidiosa (strain M12)	319	accA
B0VRF9	reviewed	ACCD_ACIBS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD ABSDF0574	Acinetobacter baumannii (strain SDF)	298	accD
B0VV78	reviewed	ACCA_ACIBS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA ABSDF2901	Acinetobacter baumannii (strain SDF)	273	accA
B1JUK6	reviewed	ACCA_BURO0	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Bcenmc03_2095	Burkholderia orbicola (strain MC0-3)	323	accA
B1KU65	reviewed	ACCD_CLOBM	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD CLK_3068	Clostridium botulinum (strain Loch Maree / Type A3)	289	accD
B1XK66	reviewed	ACCA_SYNP2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SYNPCC7002_A2443	Synechococcus sp. (strain ATCC 27264 / PCC 7002 / PR-6) (Agmenellum quadruplicatum)	325	accA
B2FHN1	reviewed	ACCA_STRMK	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Smlt1490	Stenotrophomonas maltophilia (strain K279a)	319	accA
B2HTI7	reviewed	ACCA_ACIBC	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA ACICU_00612	Acinetobacter baumannii (strain ACICU)	273	accA
B2IF45	reviewed	ACCD_BEII9	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Bind_1987	Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIMB 8712)	289	accD
B2S9A2	reviewed	ACCD_BRUA1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BAbS19_I19720	Brucella abortus (strain S19)	301	accD
B2SEQ7	reviewed	ACCA_FRATM	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA FTM_0399	Francisella tularensis subsp. mediasiatica (strain FSC147)	315	accA
B2THL2	reviewed	ACCA_CLOBB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA CLL_A1156	Clostridium botulinum (strain Eklund 17B / Type B)	274	accA
B2UTS1	reviewed	ACCA_HELPS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA HPSH_04090	Helicobacter pylori (strain Shi470)	312	accA
B3W9I9	reviewed	ACCD_LACCB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD LCABL_22910	Lacticaseibacillus casei (strain BL23) (Lactobacillus casei)	271	accD
B4EFK3	reviewed	ACCD_BURCJ	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BceJ2315_44500 BCAM0994	Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) (Burkholderia cepacia (strain J2315))	290	accD
B4S459	reviewed	ACCD_PROA2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Paes_1839	Prosthecochloris aestuarii (strain DSM 271 / SK 413)	279	accD
B4SG04	reviewed	ACCA_PELPB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Ppha_2672	Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1)	335	accA
B4U8Q5	reviewed	ACCD_HYDS0	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD HY04AAS1_0829	Hydrogenobaculum sp. (strain Y04AAS1)	274	accD
B5BCI0	reviewed	ACCD_SALPK	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SSPA0462	Salmonella paratyphi A (strain AKU_12601)	304	accD
B5EZQ0	reviewed	ACCD_SALA4	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SeAg_B2508	Salmonella agona (strain SL483)	304	accD
B5FJ32	reviewed	ACCA_SALDC	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SeD_A0254	Salmonella dublin (strain CT_02021853)	319	accA
B5FPL0	reviewed	ACCD_SALDC	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SeD_A2717	Salmonella dublin (strain CT_02021853)	304	accD
B5R347	reviewed	ACCD_SALEP	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SEN2348	Salmonella enteritidis PT4 (strain P125109)	304	accD
B5XHX5	reviewed	ACCA_STRPZ	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Spy49_1359c	Streptococcus pyogenes serotype M49 (strain NZ131)	256	accA
B5YIK7	reviewed	ACCA_THEYD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA THEYE_A0319	Thermodesulfovibrio yellowstonii (strain ATCC 51303 / DSM 11347 / YP87)	328	accA
B5Z6S9	reviewed	ACCA_HELPG	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA HPG27_517	Helicobacter pylori (strain G27)	312	accA
B5ZSI8	reviewed	ACCA_RHILW	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Rleg2_3599	Rhizobium leguminosarum bv. trifolii (strain WSM2304)	317	accA
B6HZF9	reviewed	ACCA_ECOSE	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA ECSE_0184	Escherichia coli (strain SE11)	319	accA
B6J4K5	reviewed	ACCA_COXB1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA CbuK_1738	Coxiella burnetii (strain CbuK_Q154) (Coxiella burnetii (strain Q154))	316	accA
B7GGS9	reviewed	ACCD_ANOFW	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Aflv_0497	Anoxybacillus flavithermus (strain DSM 21510 / WK1)	290	accD
B7HRP1	reviewed	ACCD_BACC7	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD BCAH187_A4727	Bacillus cereus (strain AH187)	289	accD
B8DHH4	reviewed	ACCD_LISMH	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD LMHCC_0995	Listeria monocytogenes serotype 4a (strain HCC23)	294	accD
B8FTK8	reviewed	ACCA_DESHD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Dhaf_2414	Desulfitobacterium hafniense (strain DSM 10664 / DCB-2)	319	accA
B8HSZ5	reviewed	ACCA_CYAP4	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Cyan7425_0400	Cyanothece sp. (strain PCC 7425 / ATCC 29141)	325	accA
B8IPW2	reviewed	ACCD_METNO	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Mnod_1622	Methylobacterium nodulans (strain LMG 21967 / CNCM I-2342 / ORS 2060)	301	accD
B9E7A6	reviewed	ACCD_MACCJ	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD MCCL_1367	Macrococcus caseolyticus (strain JCSC5402)	285	accD
B9JG45	reviewed	ACCD_RHIR8	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Arad_0030	Rhizobium rhizogenes (strain K84 / ATCC BAA-868) (Agrobacterium radiobacter)	303	accD
C1A6B8	reviewed	ACCA_GEMAT	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA GAU_0736	Gemmatimonas aurantiaca (strain T-27 / DSM 14586 / JCM 11422 / NBRC 100505)	322	accA
