Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
O24361	reviewed	PSB5_SPIOL	Proteasome subunit beta type-5 (EC 3.4.25.1) (20S proteasome subunit E) (Proteasome epsilon chain)		Spinacia oleracea (Spinach)	272	
C3MZI6	reviewed	PAN_SULIA	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan M1627_1947	Sulfolobus islandicus (strain M.16.27)	393	pan
C3NFW6	reviewed	PAN_SULIN	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan YN1551_0976	Sulfolobus islandicus (strain Y.N.15.51 / Yellowstone #2)	393	pan
O26824	reviewed	PAN_METTH	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan MTH_728	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	410	pan
Q8PY58	reviewed	PAN_METMA	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan MM_1006	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	420	pan
Q8TX03	reviewed	PAN_METKA	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan MK0878	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	436	pan
Q8U4H3	reviewed	PAN_PYRFU	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan PF0115	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	396	pan
Q980M1	reviewed	PAN_SACS2	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan SSO0271	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	393	pan
B6YXR2	reviewed	PAN_THEON	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan TON_1385	Thermococcus onnurineus (strain NA1)	398	pan
B8GGN4	reviewed	PAN_METPE	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan Mpal_0937	Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c)	412	pan
C3N7K8	reviewed	PAN_SULIY	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan YG5714_1946	Sulfolobus islandicus (strain Y.G.57.14 / Yellowstone #1)	393	pan
O28303	reviewed	PAN_ARCFU	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan AF_1976	Archaeoglobus fulgidus (strain ATCC 49558 / DSM 4304 / JCM 9628 / NBRC 100126 / VC-16)	398	pan
O57940	reviewed	PAN_PYRHO	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan PH0201	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	399	pan
Q2FQ56	reviewed	PAN_METHJ	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan Mhun_1038	Methanospirillum hungatei JF-1 (strain ATCC 27890 / DSM 864 / NBRC 100397 / JF-1)	412	pan
Q5JHS5	reviewed	PAN_THEKO	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan TK2252	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	397	pan
Q9V287	reviewed	PAN_PYRAB	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan PYRAB01870 PAB2233	Pyrococcus abyssi (strain GE5 / Orsay)	396	pan
A6UQT3	reviewed	PAN_METVS	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan Mevan_0952	Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB)	407	pan
C3MY47	reviewed	PAN_SULIM	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan M1425_1860	Sulfolobus islandicus (strain M.14.25 / Kamchatka #1)	393	pan
C4KIR6	reviewed	PAN_SULIK	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan M164_1877	Sulfolobus islandicus (strain M.16.4 / Kamchatka #3)	393	pan
Q9YAC7	reviewed	PAN_AERPE	Proteasome-activating nucleotidase (PAN) (Proteasomal ATPase) (Proteasome regulatory ATPase) (Proteasome regulatory particle)	pan APE_2012	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	409	pan
O24362	reviewed	PSA3_SPIOL	Proteasome subunit alpha type-3 (20S proteasome alpha subunit G) (20S proteasome subunit alpha-7) (Proteasome component C8)	PAG1 PSC8	Spinacia oleracea (Spinach)	249	PAG1
P52427	reviewed	PSA4_SPIOL	Proteasome subunit alpha type-4 (20S proteasome alpha subunit C) (20S proteasome subunit alpha-3) (Proteasome 27 kDa subunit)	PAC1	Spinacia oleracea (Spinach)	250	PAC1
Q6NRP2	reviewed	PSME4_XENLA	Proteasome activator complex subunit 4 (Proteasome activator PA200)	psme4	Xenopus laevis (African clawed frog)	1828	psme4
A4WH05	reviewed	PSB1_PYRAR	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Pars_0055	Pyrobaculum arsenaticum (strain DSM 13514 / JCM 11321 / PZ6)	202	psmB1
A4X744	reviewed	PSB2_SALTO	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PrcB 2)	prcB2 Strop_2244	Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / JCM 13857 / NBRC 105044 / CNB-440)	279	prcB2
A4YJ04	reviewed	PSB2_METS5	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Msed_2268	Metallosphaera sedula (strain ATCC 51363 / DSM 5348 / JCM 9185 / NBRC 15509 / TH2)	196	psmB2
A8AA46	reviewed	PSB1_IGNH4	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Igni_0616	Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125)	198	psmB1
A8M8R5	reviewed	PSB2_CALMQ	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Cmaq_1307	Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167)	200	psmB2
B8D673	reviewed	PSB1_DESA1	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 DKAM_1278	Desulfurococcus amylolyticus (strain DSM 18924 / JCM 16383 / VKM B-2413 / 1221n) (Desulfurococcus kamchatkensis)	202	psmB1
B8D683	reviewed	PSB2_DESA1	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 DKAM_1288	Desulfurococcus amylolyticus (strain DSM 18924 / JCM 16383 / VKM B-2413 / 1221n) (Desulfurococcus kamchatkensis)	206	psmB2
C3MY41	reviewed	PSB2_SULIM	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 M1425_1854	Sulfolobus islandicus (strain M.14.25 / Kamchatka #1)	196	psmB2
C3N7K2	reviewed	PSB2_SULIY	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 YG5714_1940	Sulfolobus islandicus (strain Y.G.57.14 / Yellowstone #1)	196	psmB2
O50110	reviewed	PSB2_PYRHO	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 PH1402	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	207	psmB2
O57983	reviewed	PSB1_PYRHO	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 PH0245	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	197	psmB1
Q4JAA8	reviewed	PSB2_SULAC	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Saci_0909	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	203	psmB2
Q4JAY3	reviewed	PSB1_SULAC	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Saci_0662	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	195	psmB1
Q5V2X8	reviewed	PSA1_HALMA	Proteasome subunit alpha 1 (20S proteasome alpha subunit 1) (Proteasome core protein PsmA 1)	psmA1 rrnAC1174	Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809) (Halobacterium marismortui)	260	psmA1
Q828I8	reviewed	PSB2_STRAW	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PrcB 2)	prcB2 prcB1 SAV_6681	Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680)	281	prcB2
Q8U4C9	reviewed	PSB1_PYRFU	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 PF0159	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	196	psmB1
Q8ZYF2	reviewed	PSB1_PYRAE	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 PAE0807	Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2)	202	psmB1
Q975D1	reviewed	PSB2_SULTO	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 STK_04770	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) (Sulfolobus tokodaii)	207	psmB2
Q9UXF3	reviewed	PSB2_SACS2	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 SSO0766 C40_002	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	208	psmB2
Q9YER0	reviewed	PSB2_AERPE	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 APE_0521.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	219	psmB2
Q9YES4	reviewed	PSB1_AERPE	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 APE_0507.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	203	psmB1
A1RSJ8	reviewed	PSB1_PYRIL	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Pisl_0754	Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3)	203	psmB1
A1RWY6	reviewed	PSB1_THEPD	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Tpen_0307	Thermofilum pendens (strain DSM 2475 / Hrk 5)	200	psmB1
A2BN27	reviewed	PSB2_HYPBU	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Hbut_1567	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	212	psmB2
A3DN27	reviewed	PSB2_STAMF	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Smar_0938	Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / JCM 9404 / F1)	208	psmB2
A3MS44	reviewed	PSB1_PYRCJ	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Pcal_0021	Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1)	201	psmB1
A3MXQ6	reviewed	PSB2_PYRCJ	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Pcal_2008	Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1)	203	psmB2
A4WMZ0	reviewed	PSB2_PYRAR	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Pars_2211	Pyrobaculum arsenaticum (strain DSM 13514 / JCM 11321 / PZ6)	203	psmB2
A9A2U7	reviewed	PSB2_NITMS	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Nmar_1728	Nitrosopumilus maritimus (strain SCM1)	210	psmB2
B1L6X8	reviewed	PSB2_KORCO	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Kcr_1461	Korarchaeum cryptofilum (strain OPF8)	198	psmB2
B1YA36	reviewed	PSB1_PYRNV	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Tneu_0052	Pyrobaculum neutrophilum (strain DSM 2338 / JCM 9278 / NBRC 100436 / V24Sta) (Thermoproteus neutrophilus)	201	psmB1
C3N5N4	reviewed	PSB1_SULIA	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 M1627_1426	Sulfolobus islandicus (strain M.16.27)	211	psmB1
C3NHF1	reviewed	PSB2_SULIN	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 YN1551_1471	Sulfolobus islandicus (strain Y.N.15.51 / Yellowstone #2)	211	psmB2
D2PDG6	reviewed	PSB2_SULID	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 LD85_2083	Sulfolobus islandicus (strain L.D.8.5 / Lassen #2)	196	psmB2
Q82JE3	reviewed	PSB1_STRAW	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PrcB 1)	prcB1 prcB2 SAV_2812	Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680)	284	prcB1
A2BN24	reviewed	PSB1_HYPBU	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Hbut_1564	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	204	psmB1
A8AB58	reviewed	PSB2_IGNH4	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Igni_0980	Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125)	212	psmB2
B1L6S7	reviewed	PSB1_KORCO	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Kcr_1410	Korarchaeum cryptofilum (strain OPF8)	206	psmB1
B6YXV3	reviewed	PSB2_THEON	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 TON_1426	Thermococcus onnurineus (strain NA1)	200	psmB2
C3NFX2	reviewed	PSB1_SULIN	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 YN1551_0982	Sulfolobus islandicus (strain Y.N.15.51 / Yellowstone #2)	196	psmB1
C4KHB0	reviewed	PSB1_SULIK	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 M164_1368	Sulfolobus islandicus (strain M.16.4 / Kamchatka #3)	211	psmB1
D0KTH0	reviewed	PSB2_SACS9	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Ssol_1825	Saccharolobus solfataricus (strain 98/2) (Sulfolobus solfataricus)	211	psmB2
D1A3V2	reviewed	PSB2_THECD	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PrcB 2)	prcB2 Tcur_2442	Thermomonospora curvata (strain ATCC 19995 / DSM 43183 / JCM 3096 / KCTC 9072 / NBRC 15933 / NCIMB 10081 / Henssen B9)	280	prcB2
D2PK63	reviewed	PSB1_SULID	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 LD85_1499	Sulfolobus islandicus (strain L.D.8.5 / Lassen #2)	211	psmB1
D2RQX3	reviewed	PSB1_HALTV	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Htur_1568	Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k) (Halococcus turkmenicus)	243	psmB1
Q5JDJ9	reviewed	PSB1_THEKO	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 TK1429	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	203	psmB1
Q5JHL8	reviewed	PSB2_THEKO	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 TK2207	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	199	psmB2
Q8U125	reviewed	PSB2_PYRFU	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 PF1404	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	206	psmB2
Q8ZST5	reviewed	PSB2_PYRAE	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 PAE3595	Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2)	203	psmB2
Q980L4	reviewed	PSB1_SACS2	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 SSO0278	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	196	psmB1
Q9V0N9	reviewed	PSB2_PYRAB	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 PYRAB07500 PAB1867	Pyrococcus abyssi (strain GE5 / Orsay)	207	psmB2
A1RTI7	reviewed	PSB2_PYRIL	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Pisl_1097	Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3)	200	psmB2
A1RX71	reviewed	PSB2_THEPD	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Tpen_0392	Thermofilum pendens (strain DSM 2475 / Hrk 5)	204	psmB2
A4YIE0	reviewed	PSB1_METS5	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Msed_2052	Metallosphaera sedula (strain ATCC 51363 / DSM 5348 / JCM 9185 / NBRC 15509 / TH2)	217	psmB1
A9A4A1	reviewed	PSB1_NITMS	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Nmar_0694	Nitrosopumilus maritimus (strain SCM1)	198	psmB1
C3MQ16	reviewed	PSB1_SULIL	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 LS215_1472	Sulfolobus islandicus (strain L.S.2.15 / Lassen #1)	211	psmB1
C4KIR0	reviewed	PSB2_SULIK	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 M164_1871	Sulfolobus islandicus (strain M.16.4 / Kamchatka #3)	196	psmB2
C5A2D5	reviewed	PSB2_THEGJ	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 psmB-2 TGAM_2052	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	200	psmB2
C5A7L1	reviewed	PSB1_THEGJ	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 psmB-1 TGAM_1721	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	201	psmB1
C6A2V9	reviewed	PSB1_THESM	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 TSIB_0896	Thermococcus sibiricus (strain DSM 12597 / MM 739)	207	psmB1
D1A2S9	reviewed	PSB1_THECD	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PrcB 1)	prcB1 Tcur_2311	Thermomonospora curvata (strain ATCC 19995 / DSM 43183 / JCM 3096 / KCTC 9072 / NBRC 15933 / NCIMB 10081 / Henssen B9)	284	prcB1
Q9V247	reviewed	PSB1_PYRAB	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 PYRAB02270 PAB2199	Pyrococcus abyssi (strain GE5 / Orsay)	197	psmB1
P46465	reviewed	PRS6A_ORYSJ	26S proteasome regulatory subunit 6A homolog (Tat-binding protein homolog 1) (TBP-1)	TBP1 OsRPT5a Os02g0803700 LOC_Os02g56000 P0689B12.30	Oryza sativa subsp. japonica (Rice)	429	TBP1
Q09289	reviewed	ADRM1_CAEEL	Proteasomal ubiquitin receptor ADRM1 homolog (Proteasome non-ATPase regulatory particle-like protein 13)	rpn-13 C56G2.7	Caenorhabditis elegans	374	rpn-13
A0RU86	reviewed	PSB1_CENSY	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 CENSYa_0261	Cenarchaeum symbiosum (strain A)	193	psmB1
A0RXV1	reviewed	PSB2_CENSY	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 CENSYa_1546	Cenarchaeum symbiosum (strain A)	210	psmB2
A3DN21	reviewed	PSB1_STAMF	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Smar_0932	Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / JCM 9404 / F1)	213	psmB1
A4X3P0	reviewed	PSB1_SALTO	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PrcB 1)	prcB1 Strop_1015	Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / JCM 13857 / NBRC 105044 / CNB-440)	282	prcB1
A8MBW0	reviewed	PSB1_CALMQ	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Cmaq_0458	Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167)	206	psmB1
B1YDJ0	reviewed	PSB2_PYRNV	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 Tneu_0916	Pyrobaculum neutrophilum (strain DSM 2338 / JCM 9278 / NBRC 100436 / V24Sta) (Thermoproteus neutrophilus)	203	psmB2
B6YSW2	reviewed	PSB1_THEON	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 TON_0164	Thermococcus onnurineus (strain NA1)	203	psmB1
C3MRE5	reviewed	PSB2_SULIL	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 LS215_1963	Sulfolobus islandicus (strain L.S.2.15 / Lassen #1)	196	psmB2
C3MVD5	reviewed	PSB1_SULIM	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 M1425_1376	Sulfolobus islandicus (strain M.14.25 / Kamchatka #1)	211	psmB1
C3MZI0	reviewed	PSB2_SULIA	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 M1627_1941	Sulfolobus islandicus (strain M.16.27)	196	psmB2
C3NE98	reviewed	PSB1_SULIY	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 YG5714_1370	Sulfolobus islandicus (strain Y.G.57.14 / Yellowstone #1)	211	psmB1
C6A3R1	reviewed	PSB2_THESM	Proteasome subunit beta 2 (EC 3.4.25.1) (20S proteasome beta subunit 2) (Proteasome core protein PsmB 2)	psmB2 TSIB_1202	Thermococcus sibiricus (strain DSM 12597 / MM 739)	199	psmB2
D0KRX1	reviewed	PSB1_SACS9	Proteasome subunit beta 1 (EC 3.4.25.1) (20S proteasome beta subunit 1) (Proteasome core protein PsmB 1)	psmB1 Ssol_1254	Saccharolobus solfataricus (strain 98/2) (Sulfolobus solfataricus)	196	psmB1
