Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
P37832	reviewed	TBB7_ORYSJ	Tubulin beta-7 chain (Beta-7-tubulin) (pTUB22)	TUBB7 TUB7 Os03g0780600 LOC_Os03g56810 OSJNBa0091J19.2	Oryza sativa subsp. japonica (Rice)	444	TUBB7
Q5FVQ9	reviewed	TBCE_RAT	Tubulin-specific chaperone E (Tubulin-folding cofactor E)	Tbce	Rattus norvegicus (Rat)	524	Tbce
Q6P582	reviewed	MZT2A_HUMAN	Mitotic-spindle organizing protein 2A (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 2A)	MZT2A FAM128A MOZART2A	Homo sapiens (Human)	158	MZT2A
Q6NZ67	reviewed	MZT2B_HUMAN	Mitotic-spindle organizing protein 2B (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 2B)	MZT2B FAM128B MOZART2B	Homo sapiens (Human)	158	MZT2B
A4Q9F6	reviewed	TTL13_MOUSE	Tubulin polyglutamylase TTLL13 (EC 6.3.2.-) (Tubulin--tyrosine ligase-like protein 13)	Ttll13	Mus musculus (Mouse)	804	Ttll13
P48606	reviewed	TBCA_YEAST	Tubulin-specific chaperone A (Tubulin-folding cofactor A) (CFA)	RBL2 YOR265W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	106	RBL2
E9P886	reviewed	TTLL5_CAEEL	Tubulin polyglutamylase ttll-5 (EC 6.-.-.-) (Tubulin--tyrosine ligase-like protein 5)	ttll-5 C55A6.2	Caenorhabditis elegans	730	ttll-5
Q3SZH6	reviewed	TTLL9_BOVIN	Probable tubulin polyglutamylase TTLL9 (EC 6.3.2.-) (Tubulin--tyrosine ligase-like protein 9)	TTLL9	Bos taurus (Bovine)	461	TTLL9
Q641W7	reviewed	TTLL9_RAT	Probable tubulin polyglutamylase TTLL9 (EC 6.3.2.-) (Tubulin--tyrosine ligase-like protein 9)	Ttll9	Rattus norvegicus (Rat)	461	Ttll9
Q9VM91	reviewed	TTL3A_DROME	Tubulin glycylase 3A (dmTTLL3A) (EC 6.3.2.-)	TTLL3A CG11323	Drosophila melanogaster (Fruit fly)	992	TTLL3A
P28752	reviewed	TBA1_ORYSJ	Tubulin alpha-1 chain (EC 3.6.5.-)	TUBA1 Os07g0574800 LOC_Os07g38730 OJ1562_B11.119 OJ1699_E05.40	Oryza sativa subsp. japonica (Rice)	450	TUBA1
Q2HJ81	reviewed	TBB6_BOVIN	Tubulin beta-6 chain	TUBB6	Bos taurus (Bovine)	446	TUBB6
Q53M52	reviewed	TBA2_ORYSJ	Tubulin alpha-2 chain (EC 3.6.5.-)	TUBA Os11g0247300 LOC_Os11g14220	Oryza sativa subsp. japonica (Rice)	451	TUBA
Q56YW9	reviewed	TBB2_ARATH	Tubulin beta-2 chain	TUBB2 TUB2 At5g62690 MRG21.11	Arabidopsis thaliana (Mouse-ear cress)	450	TUBB2
Q922F4	reviewed	TBB6_MOUSE	Tubulin beta-6 chain	Tubb6	Mus musculus (Mouse)	447	Tubb6
Q9ASR0	reviewed	TBB3_ARATH	Tubulin beta-3 chain	TUBB3 TUB3 At5g62700 MRG21.12	Arabidopsis thaliana (Mouse-ear cress)	450	TUBB3
P38585	reviewed	TTL_MOUSE	Tubulin--tyrosine ligase (TTL) (EC 6.3.2.25)	Ttl	Mus musculus (Mouse)	377	Ttl
P85108	reviewed	TBB2A_RAT	Tubulin beta-2A chain	Tubb2a	Rattus norvegicus (Rat)	445	Tubb2a
P52274	reviewed	TBA8_CAEEL	Tubulin alpha-8 chain (EC 3.6.5.-)	tba-8 ZK899.4	Caenorhabditis elegans	452	tba-8
Q9VRX3	reviewed	TBBP_DROME	beta-Tubulin at 65B	betaTub65B CG32396	Drosophila melanogaster (Fruit fly)	462	betaTub65B
Q0VC71	reviewed	TTLL1_BOVIN	Polyglutamylase complex subunit TTLL1 (EC 6.3.2.-) (Tubulin polyglutamylase TTLL1) (Tubulin polyglutamylase complex subunit 3) (PGs3) (Tubulin--tyrosine ligase-like protein 1)	TTLL1	Bos taurus (Bovine)	423	TTLL1
P46670	reviewed	TBCC_YEAST	Tubulin-specific chaperone C (Chromosome instability protein 2) (Tubulin-folding cofactor C)	CIN2 YPL241C P1043	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	268	CIN2
P48428	reviewed	TBCA_MOUSE	Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)	Tbca	Mus musculus (Mouse)	108	Tbca
Q3UX10	reviewed	TBAL3_MOUSE	Tubulin alpha chain-like 3 (EC 3.6.5.-)	Tubal3	Mus musculus (Mouse)	446	Tubal3
P48427	reviewed	TBCA_BOVIN	Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)	TBCA	Bos taurus (Bovine)	108	TBCA
Q09512	reviewed	TTL12_CAEEL	Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12)	ttll-12 D2013.9	Caenorhabditis elegans	662	ttll-12
Q3UDE2	reviewed	TTL12_MOUSE	Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12)	Ttll12	Mus musculus (Mouse)	639	Ttll12
Q5E951	reviewed	TBCB_BOVIN	Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)	TBCB CKAP1	Bos taurus (Bovine)	244	TBCB
Q6GQV0	reviewed	TEDC2_MOUSE	Tubulin epsilon and delta complex protein 2	Tedc2	Mus musculus (Mouse)	436	Tedc2
Q8BKN5	reviewed	GCP5_MOUSE	Gamma-tubulin complex component 5 (GCP-5)	Tubgcp5 Kiaa1899	Mus musculus (Mouse)	1024	Tubgcp5
G5E8P0	reviewed	GCP6_MOUSE	Gamma-tubulin complex component 6 (GCP-6)	Tubgcp6 Kiaa1669	Mus musculus (Mouse)	1769	Tubgcp6
P58854	reviewed	GCP3_MOUSE	Gamma-tubulin complex component 3 (GCP-3)	Tubgcp3 Gcp3	Mus musculus (Mouse)	905	Tubgcp3
Q9CRB6	reviewed	TPPP3_MOUSE	Tubulin polymerization-promoting protein family member 3	Tppp3	Mus musculus (Mouse)	176	Tppp3
Q8GRL7	reviewed	TBCE_ARATH	Tubulin-folding cofactor E (AtTFCE) (Protein PFIFFERLING)	TFCE PFI TBCE At1g71440 F26A9.18	Arabidopsis thaliana (Mouse-ear cress)	531	TFCE
Q0P5Y3	reviewed	TPPP2_MOUSE	Tubulin polymerization-promoting protein family member 2	Tppp2 Gm77	Mus musculus (Mouse)	170	Tppp2
Q921G8	reviewed	GCP2_MOUSE	Gamma-tubulin complex component 2 (GCP-2)	Tubgcp2 Gcp2	Mus musculus (Mouse)	905	Tubgcp2
Q9M350	reviewed	GACP4_ARATH	Gamma-tubulin complex component 4 (AtGCP4) (GCP-4)	GCP4 At3g53760 F5K20_60	Arabidopsis thaliana (Mouse-ear cress)	745	GCP4
Q9VKD6	reviewed	DGT2_DROME	Augmin complex subunit dgt2 (Dim gamma-tubulin 2)	dgt2 CG16969	Drosophila melanogaster (Fruit fly)	231	dgt2
Q7K4B4	reviewed	DGT5_DROME	Augmin complex subunit dgt5 (Dim gamma-tubulin 5)	dgt5 CG8828	Drosophila melanogaster (Fruit fly)	685	dgt5
Q9W4M8	reviewed	DGT4_DROME	Augmin complex subunit dgt4 (Dim gamma-tubulin 4)	dgt4 CG4865	Drosophila melanogaster (Fruit fly)	188	dgt4
P10873	reviewed	TBA_TOXGO	Tubulin alpha chain (EC 3.6.5.-) (Alpha-tubulin)		Toxoplasma gondii	453	
P53373	reviewed	TBB_BOTFU	Tubulin beta chain (Beta-tubulin)	tubA benA btuB	Botryotinia fuckeliana (Noble rot fungus) (Botrytis cinerea)	447	tubA
P05220	reviewed	TBB_NEUCR	Tubulin beta chain (Beta-tubulin)	tub-2 B2C22.060 NCU04054	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	447	tub-2
P10876	reviewed	TBB_TETPY	Tubulin beta chain (Beta-tubulin)	BETA-TT1; BETA-TT2	Tetrahymena pyriformis	443	BETA-TT1; BETA-TT2
P11482	reviewed	TBB1_VOLCA	Tubulin beta chain (Beta-tubulin)	TUBB1; TUBB2	Volvox carteri (Green alga)	443	TUBB1; TUBB2
P11857	reviewed	TBB_STYLE	Tubulin beta chain (Beta-tubulin)	TUBB1; TUBB2	Stylonychia lemnae (Ciliate)	442	TUBB1; TUBB2
P22852	reviewed	TBB_POLAG	Tubulin beta chain (Beta-tubulin)	TUBB1; TUBB2; TUBB3	Polytomella agilis (Quadriflagellate alga)	443	TUBB1; TUBB2; TUBB3
P41352	reviewed	TBB_TETTH	Tubulin beta chain (Beta-tubulin)	BTU1; BTU2	Tetrahymena thermophila	443	BTU1; BTU2
P53374	reviewed	TBB_GIBFU	Tubulin beta chain (Beta-tubulin)	TUB2	Gibberella fujikuroi (Bakanae and foot rot disease fungus) (Fusarium fujikuroi)	446	TUB2
Q5I2J3	reviewed	TBA_GIBZE	Tubulin alpha chain (EC 3.6.5.-) (Alpha-tubulin)	TUB1 FGRRES_00639 FGSG_00639	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	449	TUB1
Q71G51	reviewed	TBA_NEOCA	Tubulin alpha chain (EC 3.6.5.-) (Alpha-tubulin)	TUBA	Neospora caninum (Coccidian parasite)	453	TUBA
Q91240	reviewed	TBB_PSEAM	Tubulin beta chain (Beta-tubulin)		Pseudopleuronectes americanus (Winter flounder) (Pleuronectes americanus)	445	
Q9C413	reviewed	TBA_COLOR	Tubulin alpha chain (EC 3.6.5.-) (Alpha-tubulin)	TUB1 Cob_05533 Cob_v004984	Colletotrichum orbiculare (strain 104-T / ATCC 96160 / CBS 514.97 / LARS 414 / MAFF 240422) (Cucumber anthracnose fungus) (Colletotrichum lagenarium)	454	TUB1
P10875	reviewed	TBB_CANAX	Tubulin beta chain (Beta-tubulin)	TUB2	Candida albicans (Yeast)	449	TUB2
P41799	reviewed	TBB_PHANO	Tubulin beta chain (Beta-tubulin)	tubB tubA SNOG_06790 SNOG_06791	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	447	tubB
P54401	reviewed	TBG_ENTH1	Tubulin gamma chain (Gamma-tubulin)	G-TUB EHI_008240	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	452	G-TUB
Q3KVN1	reviewed	TBB_CERBT	Tubulin beta chain (Beta-tubulin)	TUB1	Cercospora beticola (Sugarbeet leaf spot fungus)	447	TUB1
Q7KQL5	reviewed	TBB_PLAF7	Tubulin beta chain (Beta-tubulin)	PF10_0084 PF3D7_1008700	Plasmodium falciparum (isolate 3D7)	445	
P17938	reviewed	TBB_EPITY	Tubulin beta chain (Beta-tubulin)	TUBB TUB2	Epichloe typhina	448	TUBB
Q75A43	reviewed	TBG_EREGS	Tubulin gamma chain (Gamma-tubulin)	TUB4 ADR076C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	470	TUB4
Q5XI57	reviewed	TTL10_RAT	Protein polyglycylase TTLL10 (EC 6.3.2.-) (Tubulin--tyrosine ligase-like protein 10)	Ttll10	Rattus norvegicus (Rat)	679	Ttll10
Q9SMR2	reviewed	TBCC_ARATH	Tubulin-folding cofactor C (AtTFCC) (TFC C) (Protein PORCINO)	TFCC POR At4g39920 T5J17.90	Arabidopsis thaliana (Mouse-ear cress)	345	TFCC
P68367	reviewed	TBA4A_MACFA	Tubulin alpha-4A chain (EC 3.6.5.-) (Alpha-tubulin 1) (Testis-specific alpha-tubulin) (Tubulin alpha-1 chain)	TUBA4A TUBA1	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	448	TUBA4A
P38254	reviewed	TTL_YEAST	Probable tubulin--tyrosine ligase PBY1 (EC 6.3.2.25) (P-body-associated protein 1)	PBY1 YBR094W YBR0821	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	753	PBY1
Q5ZI87	reviewed	TBCD_CHICK	Tubulin-specific chaperone D (Beta-tubulin cofactor D) (Tubulin-folding cofactor D)	TBCD RCJMB04_29e8	Gallus gallus (Chicken)	1019	TBCD
O22348	reviewed	TBA2_ELEIN	Tubulin alpha-2 chain (EC 3.6.5.-) (Alpha-2-tubulin)	TUBA2 TUA2	Eleusine indica (Goosegrass) (Cynosurus indicus)	447	TUBA2
O22349	reviewed	TBA3_ELEIN	Tubulin alpha-3 chain (EC 3.6.5.-) (Alpha-3-tubulin)	TUBA3 TUA3	Eleusine indica (Goosegrass) (Cynosurus indicus)	450	TUBA3
P25862	reviewed	TBB1_AVESA	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1 TUB1	Avena sativa (Oat)	386	TUBB1
P36221	reviewed	TBB1_NOTNE	Tubulin beta-1 chain (Beta-1-tubulin)	tubb1	Notothenia neglecta (Yellowbelly rockcod) (Notothenia coriiceps neglecta)	446	tubb1
P40904	reviewed	TBB2_COLGL	Tubulin beta-2 chain (Beta-2-tubulin)	TUB2	Colletotrichum gloeosporioides (Anthracnose fungus) (Glomerella cingulata)	447	TUB2
P46263	reviewed	TBB1_SOLTU	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1	Solanum tuberosum (Potato)	451	TUBB1
P50260	reviewed	TBB2_OOMCK	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2	Oomycete-like sp. (strain MacKay2000)	423	TUBB2
P50261	reviewed	TBB3_OOMCK	Tubulin beta-3 chain (Beta-3-tubulin)	TUBB3	Oomycete-like sp. (strain MacKay2000)	445	TUBB3
P61858	reviewed	TBB2_DROHY	Tubulin beta-2 chain (Beta-2-tubulin)	betaTub85D TUBB85D	Drosophila hydei (Fruit fly)	446	betaTub85D
Q02245	reviewed	TBA5_MAIZE	Tubulin alpha-5 chain (EC 3.6.5.-) (Alpha-5-tubulin)	TUBA5 TUA5	Zea mays (Maize)	450	TUBA5
Q41784	reviewed	TBB7_MAIZE	Tubulin beta-7 chain (Beta-7-tubulin)	TUBB7 TUB7	Zea mays (Maize)	445	TUBB7
Q43697	reviewed	TBB5_MAIZE	Tubulin beta-5 chain (Beta-5-tubulin)	TUBB5 TUB5	Zea mays (Maize)	445	TUBB5
Q6VAF8	reviewed	TBB3_GOSHI	Tubulin beta-3 chain (Beta-3-tubulin)		Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	430	
Q9ZPN7	reviewed	TBB4_ELEIN	Tubulin beta-4 chain (Beta-4-tubulin)	TUBB4 TUB4	Eleusine indica (Goosegrass) (Cynosurus indicus)	446	TUBB4
Q9ZPP0	reviewed	TBB1_ELEIN	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1 TUB1	Eleusine indica (Goosegrass) (Cynosurus indicus)	445	TUBB1
P29501	reviewed	TBB2_PEA	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2 TUB2	Pisum sativum (Garden pea) (Lathyrus oleraceus)	447	TUBB2
P33626	reviewed	TBA4_MAIZE	Tubulin alpha-4 chain (EC 3.6.5.-) (Alpha-4-tubulin)	TUBA4 TUA4	Zea mays (Maize)	61	TUBA4
P50262	reviewed	TBB4_OOMCK	Tubulin beta-4 chain (Beta-4-tubulin)	TUBB4	Oomycete-like sp. (strain MacKay2000)	451	TUBB4
P69895	reviewed	TBB5_MACMU	Tubulin beta chain (Tubulin beta-5 chain)	TUBB TUBB5	Macaca mulatta (Rhesus macaque)	444	TUBB
Q7JJU6	reviewed	TBB5_PANTR	Tubulin beta chain (Tubulin beta-5 chain)	TUBB TUBB5	Pan troglodytes (Chimpanzee)	444	TUBB
Q91575	reviewed	TBB5_XENLA	Tubulin beta chain (Tubulin beta-5 chain)	tubb tubb5	Xenopus laevis (African clawed frog)	444	tubb
Q9ZRB0	reviewed	TBB3_WHEAT	Tubulin beta-3 chain (Beta-3-tubulin)	TUBB3	Triticum aestivum (Wheat)	445	TUBB3
P07436	reviewed	TBB1_PHYPO	Tubulin beta-1 chain (Beta-1-tubulin)	BETA; BETB	Physarum polycephalum (Slime mold)	467	BETA; BETB
P18025	reviewed	TBB1_MAIZE	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1 TUB1	Zea mays (Maize)	446	TUBB1
P29500	reviewed	TBB1_PEA	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1 TUB1	Pisum sativum (Garden pea) (Lathyrus oleraceus)	450	TUBB1
P33627	reviewed	TBA6_MAIZE	Tubulin alpha-6 chain (EC 3.6.5.-) (Alpha-6-tubulin)	TUBA6 TUA6	Zea mays (Maize)	450	TUBA6
P46264	reviewed	TBB2_SOLTU	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2	Solanum tuberosum (Potato)	452	TUBB2
P83130	reviewed	TBB2_DROER	Tubulin beta-2 chain (Beta-2-tubulin)	betaTub85D	Drosophila erecta (Fruit fly)	446	betaTub85D
Q39697	reviewed	TBB2_DAUCA	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2	Daucus carota (Wild carrot)	444	TUBB2
Q41785	reviewed	TBB8_MAIZE	Tubulin beta-8 chain (Beta-8-tubulin)	TUBB8 TUB8	Zea mays (Maize)	445	TUBB8
Q42480	reviewed	TBB1_CHOCR	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB TUB1	Chondrus crispus (Carrageen Irish moss) (Polymorpha crispa)	453	TUBB
Q6GLE7	reviewed	TBB5_XENTR	Tubulin beta chain (Tubulin beta-5 chain)	tubb tubb5	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	444	tubb
Q6VAF5	reviewed	TBB7_GOSHI	Tubulin beta-7 chain (Beta-7-tubulin)		Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	444	
Q6VAG0	reviewed	TBA2_GOSHI	Tubulin alpha-2 chain (EC 3.6.5.-) (Alpha-2-tubulin)		Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	450	
Q9YHC3	reviewed	TBB1_GADMO	Tubulin beta-1 chain (Beta-1-tubulin)		Gadus morhua (Atlantic cod)	445	
Q9ZPN9	reviewed	TBB2_ELEIN	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2 TUB2	Eleusine indica (Goosegrass) (Cynosurus indicus)	448	TUBB2
P29502	reviewed	TBB3_PEA	Tubulin beta-3 chain (Beta-3-tubulin)	TUBB3 TUB3	Pisum sativum (Garden pea) (Lathyrus oleraceus)	440	TUBB3
Q6VAF7	reviewed	TBB5_GOSHI	Tubulin beta-5 chain (Beta-5-tubulin)		Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	445	
Q6VAG1	reviewed	TBA1_GOSHI	Tubulin alpha-1 chain (EC 3.6.5.-) (Alpha-1-tubulin)		Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	451	
Q94572	reviewed	TBA3_HOMAM	Tubulin alpha-3 chain (EC 3.6.5.-) (Alpha-III tubulin)		Homarus americanus (American lobster)	451	
Q9ZRA9	reviewed	TBB4_WHEAT	Tubulin beta-4 chain (Beta-4-tubulin)	TUBB4	Triticum aestivum (Wheat)	445	TUBB4
Q9ZRB2	reviewed	TBB1_WHEAT	Tubulin beta-1 chain (Beta-1-tubulin)	TUBB1	Triticum aestivum (Wheat)	445	TUBB1
P09244	reviewed	TBB7_CHICK	Tubulin beta-7 chain (Tubulin beta 4')		Gallus gallus (Chicken)	444	
P10874	reviewed	TBB2_EMENI	Tubulin beta-2 chain (Beta-2-tubulin)	tubC AN6838	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	449	tubC
P12460	reviewed	TBB2_SOYBN	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2	Glycine max (Soybean) (Glycine hispida)	449	TUBB2
P13602	reviewed	TBB2_XENLA	Tubulin beta-2 chain (Beta-2-tubulin)	tubb2	Xenopus laevis (African clawed frog)	443	tubb2
Q17299	reviewed	TBB1_CAEBR	Tubulin beta-1 chain (Beta-1-tubulin)	mec-7 CBG16786	Caenorhabditis briggsae	441	mec-7
Q25008	reviewed	TBA1_HOMAM	Tubulin alpha-1 chain (EC 3.6.5.-) (Alpha-I tubulin)		Homarus americanus (American lobster)	451	
Q41782	reviewed	TBB4_MAIZE	Tubulin beta-4 chain (Beta-4-tubulin)	TUBB4 TUB4	Zea mays (Maize)	447	TUBB4
Q43695	reviewed	TBB3_MAIZE	Tubulin beta-3 chain (Beta-3-tubulin)	TUBB3 TUB3	Zea mays (Maize)	445	TUBB3
Q6VAF9	reviewed	TBA4_GOSHI	Tubulin alpha-4 chain (EC 3.6.5.-) (Alpha-4-tubulin)		Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	450	
Q9ZPN8	reviewed	TBB3_ELEIN	Tubulin beta-3 chain (Beta-3-tubulin)	TUBB3 TUB3	Eleusine indica (Goosegrass) (Cynosurus indicus)	446	TUBB3
Q9ZRB1	reviewed	TBB2_WHEAT	Tubulin beta-2 chain (Beta-2-tubulin)	TUBB2	Triticum aestivum (Wheat)	447	TUBB2
Q3UK37	reviewed	TEDC1_MOUSE	Tubulin epsilon and delta complex protein 1 (Uncharacterized protein C14orf80 homolog)	Tedc1	Mus musculus (Mouse)	420	Tedc1
Q9XYP8	reviewed	GCP3_DROME	Gamma-tubulin complex component 3 (Gamma-ring complex protein 91 kDa)	Grip91 l(1)dd4 CG10988	Drosophila melanogaster (Fruit fly)	917	Grip91
P04690	reviewed	TBB_CHLRE	Tubulin beta-1/beta-2 chain (Beta-tubulin)	TUBB1; TUBB2	Chlamydomonas reinhardtii (Chlamydomonas smithii)	443	TUBB1; TUBB2
P09206	reviewed	TBB3_CHICK	Tubulin beta-3 chain (Beta-tubulin class-IV)		Gallus gallus (Chicken)	445	
P09653	reviewed	TBB5_CHICK	Tubulin beta-5 chain (Beta-tubulin class-V)		Gallus gallus (Chicken)	446	
P12458	reviewed	TBB2_PHYPO	Tubulin beta-2 chain (Tubulin beta-major chain)	BETC	Physarum polycephalum (Slime mold)	454	BETC
Q4R4X8	reviewed	TBB4A_MACFA	Tubulin beta-4A chain (Tubulin beta-4 chain)	TUBB4A TUBB4 QtrA-11757	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	444	TUBB4A
P31386	reviewed	ATS1_YEAST	Protein KTI13 (Alpha-tubulin suppressor 1) (Kluyveromyces lactis toxin-insensitive protein 13)	ATS1 KTI13 YAL020C FUN28 YAL006	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	333	ATS1
P09652	reviewed	TBB4_CHICK	Tubulin beta-4 chain (Beta-tubulin class-III)		Gallus gallus (Chicken)	449	
P11480	reviewed	TBAE_PHYPO	Tubulin alpha-2B chain (EC 3.6.5.-) (Tubulin alpha-E chain)	ALTBE ALTB2	Physarum polycephalum (Slime mold)	449	ALTBE
P86221	reviewed	TBB4B_MESAU	Tubulin beta-4B chain (Tubulin beta-2C chain)	TUBB4B TUBB2C	Mesocricetus auratus (Golden hamster)	290	TUBB4B
P09207	reviewed	TBB6_CHICK	Tubulin beta-6 chain (Beta-tubulin class-VI)		Gallus gallus (Chicken)	446	
P09203	reviewed	TBB1_CHICK	Tubulin beta-1 chain (Beta-tubulin class-I)		Gallus gallus (Chicken)	445	
Q9GKK5	reviewed	TBG1_CANLF	Tubulin gamma-1 chain (Gamma-1-tubulin) (Gamma-tubulin complex component 1) (GCP-1)	TUBG1 TUBG	Canis lupus familiaris (Dog) (Canis familiaris)	451	TUBG1
Q91YK0	reviewed	LRC49_MOUSE	Leucine-rich repeat-containing protein 49 (Tubulin polyglutamylase complex subunit 4) (PGs4) (p79)	Lrrc49	Mus musculus (Mouse)	686	Lrrc49
P02553	reviewed	TBA_LYTPI	Tubulin alpha chain (EC 3.6.5.-)		Lytechinus pictus (Painted sea urchin)	161	
P04106	reviewed	TBA_TRYBR	Tubulin alpha chain (EC 3.6.5.-)		Trypanosoma brucei rhodesiense	451	
P28268	reviewed	TBA_EUPVA	Tubulin alpha chain (EC 3.6.5.-)		Euplotes vannus (Marine ciliate) (Moneuplotes vannus)	450	
P33625	reviewed	TBA_EUGGR	Tubulin alpha chain (EC 3.6.5.-)	TUBA	Euglena gracilis	451	TUBA
P53372	reviewed	TBA1_PNECA	Tubulin alpha chain (EC 3.6.5.-)	TUB1	Pneumocystis carinii	449	TUB1
P92120	reviewed	TBA_ENCHE	Tubulin alpha chain (EC 3.6.5.-)	TUB1 ATUB	Encephalitozoon hellem (Microsporidian parasite)	380	TUB1
Q9ZRJ4	reviewed	TBA_CHLVU	Tubulin alpha chain (EC 3.6.5.-)	TUBA TUA1	Chlorella vulgaris (Green alga)	451	TUBA
Q5R978	reviewed	TTLL5_PONAB	Tubulin polyglutamylase TTLL5 (EC 6.3.2.-) (Tubulin--tyrosine ligase-like protein 5)	TTLL5	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1299	TTLL5
P12543	reviewed	TBA_PLAYO	Tubulin alpha chain (EC 3.6.5.-)	PY01155	Plasmodium yoelii yoelii	453	
P31017	reviewed	TBA1_ENTH1	Tubulin alpha chain (EC 3.6.5.-)	A-TUB EHI_005950	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	455	A-TUB
P50719	reviewed	TBA_HAECO	Tubulin alpha chain (EC 3.6.5.-)		Haemonchus contortus (Barber pole worm)	450	
Q23FE2	reviewed	TTL3C_TETTS	Tubulin glycylase 3C (EC 6.3.2.-)	TTLL3C TTHERM_00378750	Tetrahymena thermophila (strain SB210)	1065	TTLL3C
Q92335	reviewed	TBA_SORMK	Tubulin alpha chain (EC 3.6.5.-)	TUBA SMAC_08161	Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell)	449	TUBA
Q331T7	reviewed	TUBZ_CBCP	Tubulin-like protein TubZ (EC 3.6.5.-) (Tubulin/FtsZ-like protein TubZ)	tubZ CST189	Clostridium botulinum C phage (Clostridium botulinum C bacteriophage)	358	tubZ
P14642	reviewed	TBA_PLAFK	Tubulin alpha chain (EC 3.6.5.-)		Plasmodium falciparum (isolate K1 / Thailand)	453	
P24635	reviewed	TBA_OCTVU	Tubulin alpha chain (EC 3.6.5.-)		Octopus vulgaris (Common octopus)	240	
P28287	reviewed	TBA_OXYGR	Tubulin alpha chain (EC 3.6.5.-)		Oxytricha granulifera (Ciliate)	450	
P52273	reviewed	TBA_BOMMO	Tubulin alpha chain (EC 3.6.5.-)		Bombyx mori (Silk moth)	450	
Q08114	reviewed	TBA_EUPOC	Tubulin alpha chain (EC 3.6.5.-)		Euplotoides octocarinatus (Freshwater ciliate) (Euplotes octocarinatus)	450	
Q27352	reviewed	TBA_TRYCR	Tubulin alpha chain (EC 3.6.5.-)		Trypanosoma cruzi	451	
Q8SRI6	reviewed	TBA_ENCCU	Tubulin alpha chain (EC 3.6.5.-)	TUB1 ECU07_1190	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	441	TUB1
P10872	reviewed	TBA_TETPY	Tubulin alpha chain (EC 3.6.5.-)		Tetrahymena pyriformis	449	
P33629	reviewed	TBA_PRUDU	Tubulin alpha chain (EC 3.6.5.-)	TUBA	Prunus dulcis (Almond) (Amygdalus dulcis)	450	TUBA
P53371	reviewed	TBA_AJECA	Tubulin alpha chain (EC 3.6.5.-)	TUB1	Ajellomyces capsulatus (Darling's disease fungus) (Histoplasma capsulatum)	418	TUB1
